text,category,target
0.7259222601570327,0.6791190140130274,1
0.8680144051677238,0.484762041773938,1
0.8993311279341233,0.22817954125502837,1
0.9553459861529663,0.5998973122019713,1
0.2989426065444459,0.5355504724585263,1
0.22538522961401847,0.145327089069492,1
0.5723831470511646,0.484762041773938,1
0.815101731204873,0.6572477377100258,1
0.7606631426736489,0.6552658497216713,1
0.13564505143365813,0.145327089069492,1
0.9783316841018349,0.33354513061225816,1
0.5089795899196854,0.145327089069492,1
0.8636821584495222,0.484762041773938,1
0.8745612562463341,0.7590918184188381,1
0.9041044306402926,0.8339682903987197,1
0.5869921407926162,0.5355504724585263,1
0.5532469906415088,0.33354513061225816,1
0.9466747191038068,0.6552658497216713,1
0.3322092913675266,0.145327089069492,1
0.9093490135670136,0.8339682903987197,1
0.66925643864313,0.33354513061225816,1
0.29154961729048934,0.1810932015367528,1
0.287197960081861,0.145327089069492,1
0.4146123010494135,0.30898082728617154,1
0.9597525445844172,0.6552658497216713,1
0.846043231728251,0.6459976467163462,1
0.9853743312014169,0.8339682903987197,1
0.9836657228968742,0.974881858062746,1
0.901510284192026,0.7534992190653583,1
0.736366121927664,0.7893107470821689,1
0.8676610535061692,0.8730344947048662,1
0.9683881541862563,0.6552658497216713,1
0.7658120419575717,0.30898082728617154,1
0.6935093418897572,0.6552658497216713,1
0.6934715254363175,0.5639353723804512,1
0.9751661493356081,0.8339682903987197,1
0.909425475830126,0.484762041773938,1
0.9659034488081446,0.7933781945482364,1
0.8148366058762095,0.8595331533704819,1
0.685739139237238,0.30898082728617154,1
0.7795902951723285,0.5998973122019713,1
0.6491385437685272,0.33354513061225816,1
0.9171175754155437,0.7534992190653583,1
0.9566184679113955,0.6552658497216713,1
0.7707817895557941,0.8339682903987197,1
0.9585459140375981,0.7534992190653583,1
0.33802548440342955,0.2766710111506339,1
0.8394655530082553,0.484762041773938,1
0.8563136746726704,0.5438762964389584,1
0.9137324078886881,0.484762041773938,1
0.5691512771044684,0.8734857094268385,1
0.4359355354621879,0.7713119539398394,1
0.9378874185258527,0.9205429176698362,1
0.5560398759027665,0.5998973122019713,1
0.9712838818649338,0.8339682903987197,1
0.8720550074240926,0.30898082728617154,1
0.7263139965443185,0.30898082728617154,1
0.8416079758993744,0.6170680881246939,1
0.9229462631637092,0.9362537882315162,1
0.7583542967162243,0.30898082728617154,1
0.6914700407482153,0.484762041773938,1
0.9854641211455604,0.8098246609907879,1
0.9512084615385273,0.5998973122019713,1
0.9627193239492454,0.8339682903987197,1
0.715311297647763,0.5998973122019713,1
0.7489607837291311,0.145327089069492,1
0.11596234288627369,0.18944630773621893,1
0.9074530064879583,0.7534992190653583,1
0.7703315558936661,0.7755328534436005,1
0.20977819924070734,0.145327089069492,1
0.9506944042806177,0.8339682903987197,1
0.87565171957952,0.484762041773938,1
0.6228238788086281,0.484762041773938,1
0.797733790125313,0.5014521128507716,1
0.8106149403688122,0.5998973122019713,1
0.5529937011579735,0.8730344947048662,1
0.622282493675183,0.33354513061225816,1
0.8346047290071412,0.33354513061225816,1
0.43229127483125307,0.7534992190653583,1
0.7795902951723285,0.5998973122019713,1
0.6691360063939974,0.145327089069492,1
0.5910560766339132,0.6552658497216713,1
0.838132665354468,0.7755328534436005,1
0.8970374285819043,0.9205429176698362,1
0.8703407978240282,0.48468667642318014,1
0.8070796856843427,0.8339682903987197,1
0.9700916711286657,0.6552658497216713,1
0.9595333773447942,0.7215609172886637,1
0.9640739839625007,0.9205429176698362,1
0.20458804613275877,0.1564439047339054,1
0.9554862501298617,0.8790791371132723,1
0.770871496576937,0.6552658497216713,1
0.7972079449333331,0.8077541514266651,1
0.8113510093105246,0.6996602338162721,1
0.9807710091125477,0.8339682903987197,1
0.8614760562717985,0.6552658497216713,1
0.4439292356062705,0.33354513061225816,1
0.9381616523768138,0.5998973122019713,1
0.9751661493356081,0.8339682903987197,1
0.8998919969827128,0.6552658497216713,1
0.18960043797305762,0.23893922942514106,1
0.9319243815434866,0.8339682903987197,1
0.941716225698374,0.5998973122019713,1
0.7887368533563174,0.9362537882315162,1
0.90169978472025,0.7534992190653583,1
0.9833668426158713,0.8339682903987197,1
0.8623928065966697,0.7893107470821689,1
0.4685172125557377,0.6552658497216713,1
0.9704012137269646,0.810454223421007,1
0.936656089923556,0.9205429176698362,1
0.9142501660964244,0.5998973122019713,1
0.7149115546857527,0.6552658497216713,1
0.709442336723047,0.484762041773938,1
0.8955548024123046,0.6552658497216713,1
0.7405446569581939,0.8858109487065962,1
0.9750125237960584,0.6713255400409958,1
0.878600696861483,0.5998973122019713,1
0.9709384236688835,0.8339682903987197,1
0.659688262441334,0.8339682903987197,1
0.964936658420976,0.974881858062746,1
0.8333680168650127,0.6552658497216713,1
0.8624144336606889,0.8339682903987197,1
0.8889386336133378,0.6791190140130274,1
0.9664376377920834,0.8339682903987197,1
0.8985800954645188,0.6552658497216713,1
0.9813039825266651,0.8339682903987197,1
0.5502581461865216,0.48468667642318014,1
0.6471526286055544,0.484762041773938,1
0.9404151993807084,0.8339682903987197,1
0.7311425276723006,0.09260663613403636,1
0.9590723992812453,0.7534992190653583,1
0.8291753233187835,0.484762041773938,1
0.9627193239492454,0.974881858062746,1
0.9491432148990907,0.7933781945482364,1
0.6235320455747997,0.8339682903987197,1
0.8106203357052522,0.7713119539398394,1
0.7249330022435172,0.6459976467163462,1
0.9646157550549639,0.8339682903987197,1
0.6005331019088141,0.484762041773938,1
0.7820680754416252,0.7534992190653583,1
0.7968882468518574,0.33354513061225816,1
0.9378922289271208,0.1810932015367528,1
0.9813039825266651,0.974881858062746,1
0.9845153469476451,0.7534992190653583,1
0.6685289109638586,0.9362537882315162,1
0.9315073290983746,0.5998973122019713,1
0.2573968574686327,0.2132331987603857,1
0.7003304666044168,0.484762041773938,1
0.9796164166265642,0.484762041773938,1
0.9415496595365743,0.5998973122019713,1
0.8888049904978781,0.5998973122019713,1
0.3809147353248136,0.145327089069492,1
0.2604688779868634,0.484762041773938,1
0.6885615216378265,0.5998973122019713,1
0.8783312101481683,0.484762041773938,1
0.9833668426158713,0.8339682903987197,1
0.9444235841495384,0.7713119539398394,1
0.39234325040109047,0.30898082728617154,1
0.5215893942974494,0.484762041773938,1
0.9402894786503057,0.7534992190653583,1
0.7826076289518269,0.5998973122019713,1
0.42574659520734637,0.484762041773938,1
0.9654377436858073,0.9257896528760999,1
0.8167458408353379,0.5998973122019713,1
0.4846696685280667,0.6552658497216713,1
0.9547183921272614,0.6791190140130274,1
0.9861785180583155,0.5998973122019713,1
0.3508293943465995,0.30898082728617154,1
0.5710472047810895,0.9362537882315162,1
0.7526555618575994,0.484762041773938,1
0.975119122436922,0.8339682903987197,1
0.6318412626280658,0.5998973122019713,1
0.9813039825266651,0.8339682903987197,1
0.7486610747265916,0.30898082728617154,1
0.8863833031249125,0.484762041773938,1
0.7936017970522378,0.1810932015367528,1
0.8718112332071595,0.8339682903987197,1
0.8506302214163108,0.7534992190653583,1
0.9400879668505305,0.3801807078666222,1
0.623987369211582,0.5998973122019713,1
0.9704012137269646,0.810454223421007,1
0.9066289322773863,0.6552658497216713,1
0.8188553840576506,0.7755328534436005,1
0.6283106441461577,0.30898082728617154,1
0.9268491319281745,0.8790791371132723,1
0.8651836461608114,0.8339682903987197,1
0.4821652353586509,0.1810932015367528,1
0.9813039825266651,0.974881858062746,1
0.6813135185716976,0.5998973122019713,1
0.9809160575326091,0.5998973122019713,1
0.8307912045342736,0.6552658497216713,1
0.8922506606887581,0.7231993622517572,1
0.7965520551279752,0.7231993622517572,1
0.6512530552035586,0.8077541514266651,1
0.8407701906794794,0.6552658497216713,1
0.9350154784253982,0.7534992190653583,1
0.6409941705030546,0.484762041773938,1
0.8657304100806323,0.484762041773938,1
0.7883793320850362,0.5998973122019713,1
0.8149724259816592,0.2132331987603857,1
0.3749640565375284,0.30898082728617154,1
0.41662957478646956,0.1810932015367528,1
0.8783666901018198,0.8339682903987197,1
0.4040674061069912,0.6552658497216713,1
0.6863731328344692,0.9205429176698362,1
0.9587938239576812,0.8790791371132723,1
0.9731911518238333,0.8339682903987197,1
0.8936853502338576,0.33354513061225816,1
0.33558181827452394,0.4096648102816369,1
0.9063646089361858,0.6552658497216713,1
0.5362941096204252,0.145327089069492,1
0.8563854991900474,0.8339682903987197,1
0.48207053581709847,0.5998973122019713,1
0.8563136746726704,0.6552658497216713,1
0.7573439378361304,0.484762041773938,1
0.9077109568897331,0.8339682903987197,1
0.9650640810326649,0.30898082728617154,1
0.2826865029314283,0.30898082728617154,1
0.8465676803293041,0.145327089069492,1
0.820398924114593,0.6552658497216713,1
0.3207703084015169,0.1810932015367528,1
0.6357273131584191,0.810454223421007,1
0.741824272047403,0.4437106209014224,1
0.966407037355973,0.7534992190653583,1
0.7084484520158394,0.7534992190653583,1
0.44948593694391886,0.1578778064557238,1
0.13721455137936053,0.145327089069492,1
0.9774127823963237,0.9593817717763797,1
0.8459901776386997,0.6552658497216713,1
0.5674342891758898,0.5998973122019713,1
0.8959715050448296,0.6552658497216713,1
0.9598186155876096,0.7534992190653583,1
0.7459893011498254,0.6552658497216713,1
0.649613327808435,0.22817954125502837,1
0.8437740233077813,0.40755688685183816,1
0.8181623684424757,0.30898082728617154,1
0.9598186155876096,0.7534992190653583,1
0.6411378773285674,0.6552658497216713,1
0.9587938239576812,0.7933781945482364,1
0.9761672231436875,0.953487145627809,1
0.4504515932278773,0.7534992190653583,1
0.6250718734485307,0.6552658497216713,1
0.8644037168058796,0.6170680881246939,1
0.9399921164238473,0.7534992190653583,1
0.9762643790556199,0.7893107470821689,1
0.4689254220497478,0.22817954125502837,1
0.8097117920414499,0.8339682903987197,1
0.4104098390494474,0.5639353723804512,1
0.7598245500194535,0.9205429176698362,1
0.899221080137337,0.8339682903987197,1
0.7212474465324662,0.484762041773938,1
0.5847378870648766,0.7231993622517572,1
0.6898244377337927,0.9205429176698362,1
0.6878282022819572,0.484762041773938,1
0.9820646844080648,0.8339682903987197,1
0.785655182090997,0.7231993622517572,1
0.9475670659992235,0.9593817717763797,1
0.8710800558247933,0.8790791371132723,1
0.8786736801858144,0.6552658497216713,1
0.9506944042806177,0.8339682903987197,1
0.729567729370337,0.484762041773938,1
0.9665623171295255,0.8098246609907879,1
0.9096212568403301,0.8339682903987197,1
0.8243570802919755,0.673301868283878,1
0.9378874185258527,0.5998973122019713,1
0.6327217457682978,0.6552658497216713,1
0.45499456942877814,0.8595331533704819,1
0.36204066461831313,0.1810932015367528,1
0.8506465334202352,0.7534992190653583,1
0.9763861251614919,0.8339682903987197,1
0.9794050474579944,0.974881858062746,1
0.21739450572070235,0.5998973122019713,1
0.7990279147000067,0.37115140734836555,1
0.9550068576324248,0.7215609172886637,1
0.5867793958776845,0.974881858062746,1
0.8354856369377504,0.7534992190653583,1
0.9404242779244412,0.7534992190653583,1
0.9241163144262989,0.6552658497216713,1
0.9553459861529663,0.5998973122019713,1
0.34668658656831314,0.33354513061225816,1
0.39336665083685945,0.145327089069492,1
0.8616942201371549,0.7534992190653583,1
0.8927293472954781,0.8595331533704819,1
0.8635471667331751,0.974881858062746,1
0.9738709762153502,0.9257896528760999,1
0.9038131568681798,0.7534992190653583,1
0.7972828467821833,0.3801807078666222,1
0.686447407222638,0.484762041773938,1
0.937297885164582,0.9593817717763797,1
0.6433684976881973,0.6475871953390531,1
0.6618988948928838,0.7534992190653583,1
0.8423059139174383,0.145327089069492,1
0.5487781509083817,0.30898082728617154,1
0.9097104889768757,0.5998973122019713,1
0.5188384945564752,0.6552658497216713,1
0.5684269898742585,0.7534992190653583,1
0.9688561561701191,0.8602574072629982,1
0.47084549584606533,0.145327089069492,1
0.9454717674708714,0.6552658497216713,1
0.6092034079150321,0.145327089069492,1
0.9755401913650159,0.9593817717763797,1
0.7675649295776967,0.484762041773938,1
0.5661669096197518,0.30898082728617154,1
0.9162306064714605,0.1810932015367528,1
0.8466041305345196,0.9362537882315162,1
0.9784750255442782,0.8339682903987197,1
0.6427599922440906,0.484762041773938,1
0.6648836832695119,0.8339682903987197,1
0.9582903425453229,0.145327089069492,1
0.4236664780898964,0.30898082728617154,1
0.940734541667232,0.6552658497216713,1
0.4037372085953403,0.17245617972621746,1
0.8406571348101058,0.6170680881246939,1
0.9813039825266651,0.974881858062746,1
0.5139728744980575,0.5998973122019713,1
0.9833668426158713,0.8339682903987197,1
0.9813039825266651,0.974881858062746,1
0.9001658746178918,0.484762041773938,1
0.9576699896640909,0.6552658497216713,1
0.5546634405974797,0.6552658497216713,1
0.6909395982386315,0.5998973122019713,1
0.8684266017301526,0.8734857094268385,1
0.7825245576651432,0.33354513061225816,1
0.7363870114912962,0.5998973122019713,1
0.3950535313217044,0.29789548734122995,1
0.939146737831098,0.953487145627809,1
0.715718478182041,0.5998973122019713,1
0.9042720852147919,0.5295910210560116,1
0.8958658474100201,0.7534992190653583,1
0.9131211957142971,0.810454223421007,1
0.596056034727476,0.6552658497216713,1
0.9813039825266651,0.8602574072629982,1
0.6549640473368561,0.145327089069492,1
0.7803071981552172,0.6552658497216713,1
0.7815504028064179,0.9593817717763797,1
0.9498336189401535,0.7534992190653583,1
0.9826005068583736,0.8339682903987197,1
0.7906666479729793,0.5998973122019713,1
0.5910560766339132,0.6552658497216713,1
0.5498160174373137,0.9205429176698362,1
0.9103238273042193,0.810454223421007,1
0.9820646844080648,0.8339682903987197,1
0.8476061379821658,0.8730344947048662,1
0.8680144051677238,0.33354513061225816,1
0.2520408756984402,0.145327089069492,1
0.9296021204757589,0.8339682903987197,1
0.9641044637473575,0.9362537882315162,1
0.9614815217129895,0.5998973122019713,1
0.653943638316069,0.6552658497216713,1
0.8546254711668938,0.6552658497216713,1
0.8398178727182669,0.8730344947048662,1
0.9820646844080648,0.8339682903987197,1
0.9704012137269646,0.6552658497216713,1
0.9603562862808555,0.5355504724585263,1
0.6466220180542326,0.7231993622517572,1
0.8085988805426704,0.6552658497216713,1
0.7264280425056466,0.6552658497216713,1
0.9755098707092545,0.8339682903987197,1
0.9378922289271208,0.3321977564126683,1
0.6305796218921552,0.30898082728617154,1
0.6436575159328755,0.33354513061225816,1
0.7133657526130829,0.18944630773621893,1
0.916736639299669,0.30898082728617154,1
0.5892019364674752,0.30898082728617154,1
0.6250574940945749,0.6552658497216713,1
0.621867635019894,0.484762041773938,1
0.7132098584939056,0.7534992190653583,1
0.7565393123557416,0.6552658497216713,1
0.6132564325901423,0.6552658497216713,1
0.9201953413935927,0.6552658497216713,1
0.9268491319281745,0.8790791371132723,1
0.9351205826459444,0.9205429176698362,1
0.8246803586772362,0.12182415809182738,1
0.8755649664366949,0.484762041773938,1
0.272742399502246,0.5639353723804512,1
0.6290979177168221,0.5998973122019713,1
0.681120885288718,0.6996602338162721,1
0.904214328969548,0.6552658497216713,1
0.978160130437368,0.8339682903987197,1
0.9455238023586251,0.8339682903987197,1
0.6382273699474376,0.673301868283878,1
0.6063885474142569,0.5998973122019713,1
0.6112558285979421,0.484762041773938,1
0.6049524843629933,0.484762041773938,1
0.9398957817284926,0.33354513061225816,1
0.9751661493356081,0.8339682903987197,1
0.6538771955887746,0.2766710111506339,1
0.681904729101704,0.7713119539398394,1
0.737258136459397,0.7534992190653583,1
0.7936307105786502,0.6459976467163462,1
0.9351458751563778,0.6552658497216713,1
0.8060960158325917,0.9362537882315162,1
0.9553459861529663,0.8339682903987197,1
0.784727085539076,0.6552658497216713,1
0.3630153204241818,0.484762041773938,1
0.26645994484066843,0.3321977564126683,1
0.95359321383148,0.8730344947048662,1
0.932646103894446,0.6552658497216713,1
0.7814827452802133,0.5639353723804512,1
0.643118170896447,0.484762041773938,1
0.9104926142387645,0.8339682903987197,1
0.526768985377271,0.33354513061225816,1
0.9512580342749622,0.7534992190653583,1
0.6556993781629983,0.5295910210560116,1
0.9683117098896893,0.6791190140130274,1
0.27574043017400185,0.484762041773938,1
0.6720315685768341,0.145327089069492,1
0.845130705030898,0.5998973122019713,1
0.8320439459498287,0.6552658497216713,1
0.5205179758905447,0.7534992190653583,1
0.82193822501338,0.6170680881246939,1
0.7187982160634362,0.12599133415885921,1
0.9678096121214032,0.8339682903987197,1
0.9813039825266651,0.8339682903987197,1
0.9723808000282552,0.974881858062746,1
0.8849657376218169,0.33354513061225816,1
0.4105847526470111,0.30898082728617154,1
0.9854641211455604,0.8339682903987197,1
0.9833668426158713,0.8339682903987197,1
0.44314583820484627,0.5998973122019713,1
0.9731496179214267,0.5998973122019713,1
0.6921586439117123,0.5998973122019713,1
0.9673527808495508,0.9205429176698362,1
0.9614815217129895,0.5998973122019713,1
0.964936658420976,0.974881858062746,1
0.35531241135647396,0.145327089069492,1
0.8091453939944219,0.7534992190653583,1
0.7418163833762842,0.484762041773938,1
0.6890430787104859,0.6170680881246939,1
0.8698660894775255,0.7755328534436005,1
0.7650610563706209,0.33354513061225816,1
0.8795953695317653,0.8339682903987197,1
0.4352380714142822,0.5639353723804512,1
0.9712838818649338,0.8339682903987197,1
0.8914446372259631,0.145327089069492,1
0.9787508577907528,0.918692514827309,1
0.8817700858784892,0.484762041773938,1
0.857525126373543,0.30898082728617154,1
0.8117073877963342,0.9205429176698362,1
0.20659986584708526,0.1810932015367528,1
0.4387503113592932,0.1810932015367528,1
0.8370171103514915,0.6552658497216713,1
0.707397943891134,0.5998973122019713,1
0.9813039825266651,0.8339682903987197,1
0.6748936057156094,0.484762041773938,1
0.5367320505687163,0.5998973122019713,1
0.7632143670746657,0.6996602338162721,1
0.8107498268027329,0.6552658497216713,1
0.9451398460569553,0.8339682903987197,1
0.9683025428731109,0.5998973122019713,1
0.9436953967340871,0.6552658497216713,1
0.7826076289518269,0.5998973122019713,1
0.907554762029112,0.7534992190653583,1
0.1957003858404622,0.17245617972621746,1
0.8061425715848209,0.33354513061225816,1
0.9228789741485881,0.5998973122019713,1
0.7957976935332257,0.30898082728617154,1
0.6104802144497589,0.5998973122019713,1
0.9576757030690842,0.8339682903987197,1
0.5868073351228745,0.8339682903987197,1
0.9348328542449449,0.6552658497216713,1
0.6332332246212289,0.484762041773938,1
0.43334024178717423,0.30898082728617154,1
0.6466508847418816,0.9257896528760999,1
0.8713016911720521,0.5596870205610159,1
0.7201169070194745,0.7945405101702875,1
0.4058525331608534,0.33354513061225816,1
0.9285805907760217,0.673301868283878,1
0.6308624984295166,0.22817954125502837,1
0.8129062718589235,0.6552658497216713,1
0.9242238233155262,0.6996602338162721,1
0.9738304830598412,0.7534992190653583,1
0.8352817271517299,0.484762041773938,1
0.8531877419121271,0.7893107470821689,1
0.5548028249421311,0.33354513061225816,1
0.7097960638673307,0.30898082728617154,1
0.39780079657005135,0.145327089069492,1
0.6794511399812175,0.8339682903987197,1
0.4105847526470111,0.30898082728617154,1
0.7543789886468395,0.6552658497216713,1
0.953378881825422,0.6552658497216713,1
0.9704012137269646,0.6552658497216713,1
0.9381616523768138,0.5998973122019713,1
0.9303746713719605,0.9593817717763797,1
0.5910560766339132,0.6552658497216713,1
0.9179881537895004,0.8339682903987197,1
0.24331698134507554,0.1810932015367528,1
0.8651277211050489,0.33354513061225816,1
0.8866970677546688,0.7534992190653583,1
0.43948527845964797,0.145327089069492,1
0.9734890377458433,0.974881858062746,1
0.9600105320007686,0.8339682903987197,1
0.6212033370556415,0.30898082728617154,1
0.5327735467428649,0.5998973122019713,1
0.7480009921073766,0.8730344947048662,1
0.9273298307430965,0.7534992190653583,1
0.8148366058762095,0.8595331533704819,1
0.8766464034580126,0.484762041773938,1
0.9338130777970343,0.5998973122019713,1
0.8762181602165968,0.8730344947048662,1
0.953378881825422,0.6552658497216713,1
0.8929458842181107,0.7534992190653583,1
0.8986423977891795,0.9593817717763797,1
0.8970374285819043,0.5998973122019713,1
0.8479948074291863,0.484762041773938,1
0.8621988233546763,0.6552658497216713,1
0.8965330106606383,0.6791190140130274,1
0.9854821672510743,0.6552658497216713,1
0.9683025428731109,0.5998973122019713,1
0.7945828764152146,0.7534992190653583,1
0.9760767653636024,0.5998973122019713,1
0.4103033321298106,0.2132331987603857,1
0.6534389870051774,0.33354513061225816,1
0.8651836461608114,0.974881858062746,1
0.8616425057418983,0.3806551373004287,1
0.8598154892831398,0.5998973122019713,1
0.9542519406695081,0.33354513061225816,1
0.8598154892831398,0.5998973122019713,1
0.7530283252294161,0.33354513061225816,1
0.978223259844775,0.8339682903987197,1
0.9689793627987541,0.8339682903987197,1
0.8955503024242779,0.5998973122019713,1
0.43405715882764,0.35400622202313864,1
0.3030326935925885,0.1810932015367528,1
0.4461685815532952,0.6552658497216713,1
0.8742257352070216,0.5998973122019713,1
0.4332790592368654,0.5998973122019713,1
0.6843651950019971,0.5998973122019713,1
0.7606702923786365,0.6996602338162721,1
0.8333518752884544,0.9362537882315162,1
0.5255865147798928,0.974881858062746,1
0.7310000927960291,0.484762041773938,1
0.7834891797301959,0.484762041773938,1
0.7625980515621521,0.6552658497216713,1
0.8684388555383208,0.6552658497216713,1
0.7123472895866799,0.145327089069492,1
0.8576930309978684,0.7893107470821689,1
0.3899731149883426,0.145327089069492,1
0.8472507410058279,0.33354513061225816,1
0.9414268028406318,0.047869414599340146,1
0.8606783831011894,0.6552658497216713,1
0.4264749132423057,0.6552658497216713,1
0.9630611318436646,0.8734857094268385,1
0.31074650808903637,0.30898082728617154,1
0.7537633217685016,0.35400622202313864,1
0.4582812560837049,0.7945405101702875,1
0.8489825808197314,0.7534992190653583,1
0.533989700049847,0.5998973122019713,1
0.9169813751878807,0.5596870205610159,1
0.6828281305537001,0.6552658497216713,1
0.6065454633707846,0.5998973122019713,1
0.7795902951723285,0.6475871953390531,1
0.6558204767566875,0.7534992190653583,1
0.5731733652507027,0.6552658497216713,1
0.6653721607898784,0.5998973122019713,1
0.826740946035176,0.6552658497216713,1
0.7755800650611522,0.8790791371132723,1
0.40761838415479995,0.2889479088597139,1
0.9499990536171603,0.9362537882315162,1
0.9394684806990652,0.8339682903987197,1
0.7625119573676415,0.3801807078666222,1
0.7339089023935318,0.6791190140130274,1
0.48593437559664476,0.5014521128507716,1
0.8559926523093123,0.9593817717763797,1
0.860733952014431,0.484762041773938,1
0.9692143584614475,0.974881858062746,1
0.5284123911873764,0.484762041773938,1
0.8410281241025893,0.484762041773938,1
0.8843794248840676,0.484762041773938,1
0.9704012137269646,0.810454223421007,1
0.46145018142866806,0.33354513061225816,1
0.8598154892831398,0.5998973122019713,1
0.7956483548424289,0.673301868283878,1
0.7465006133514878,0.04804931458459394,1
0.3243806474934796,0.2766710111506339,1
0.7908753886812353,0.6552658497216713,1
0.49365888797009455,0.35400622202313864,1
0.9051179075606078,0.8339682903987197,1
0.6997524080088734,0.1810932015367528,1
0.9273821432084314,0.8339682903987197,1
0.9354178490806524,0.6552658497216713,1
0.42547937159231447,0.1810932015367528,1
0.16288910341291318,0.30898082728617154,1
0.9505711880725753,0.22817954125502837,1
0.7724076270105485,0.22817954125502837,1
0.48570157576848305,0.5998973122019713,1
0.831178109853684,0.5998973122019713,1
0.8997284803376504,0.9362537882315162,1
0.8863833031249125,0.5639353723804512,1
0.9670997543468847,0.974881858062746,1
0.3205885405594336,0.5998973122019713,1
0.97094420948503,0.7534992190653583,1
0.9131211957142971,0.6552658497216713,1
0.9065500399230276,0.8730344947048662,1
0.5307072539486003,0.30898082728617154,1
0.9159017332078058,0.6308234113347224,1
0.9721197246789461,0.8790791371132723,1
0.8417267294383846,0.1810932015367528,1
0.5399890828146261,0.30898082728617154,1
0.5658044798476587,0.5014521128507716,1
0.47606204930189644,0.484762041773938,1
0.9761672231436875,0.953487145627809,1
0.488471459936919,0.33354513061225816,1
0.9614815217129895,0.5998973122019713,1
0.35323269897338266,0.484762041773938,1
0.8300025136860995,0.5998973122019713,1
0.9137324078886881,0.484762041773938,1
0.9055762126015655,0.8098246609907879,1
0.9512580342749622,0.7534992190653583,1
0.5078489567028402,0.7534992190653583,1
0.9646157550549639,0.8098246609907879,1
0.6701225261140776,0.7534992190653583,1
0.9503496951769208,0.33354513061225816,1
0.8104390958491366,0.484762041773938,1
0.7836236148185599,0.7534992190653583,1
0.5650352636599666,0.37115140734836555,1
0.9546908433882608,0.8339682903987197,1
0.8381057730512154,0.35400622202313864,1
0.9165713876595545,0.8339682903987197,1
0.795557109160133,0.6552658497216713,1
0.6179397230026146,0.30898082728617154,1
0.9807710091125477,0.974881858062746,1
0.8195661367220417,0.30898082728617154,1
0.9813039825266651,0.974881858062746,1
0.8653737345599594,0.8339682903987197,1
0.6578277533797666,0.6552658497216713,1
0.9666026577662977,0.8339682903987197,1
0.3448623567435368,0.23893922942514106,1
0.6977168193183675,0.6791190140130274,1
0.9309943834312401,0.8339682903987197,1
